region_id,lgd_code,name
block_4867,4867,ALAMURU
block_4868,4868,ALLAVARAM
block_4869,4869,AMALAPURAM
block_4870,4870,AMBAJIPETA
block_4871,4871,ANAPARTHY
block_4872,4872,ATREYAPURAM
block_4873,4873,BICCAVOLU
block_4874,4874,DEVIPATNAM
block_4875,4875,GANDEPALLE
block_4876,4876,GANGAVARAM
block_4877,4877,GOKAVARAM
block_4878,4878,GOLLAPROLU
block_4879,4879,I. POLAVARAM
block_4880,4880,JAGGAMPETA
block_4881,4881,KADIAM
block_4882,4882,KAJULURU
block_4883,4883,KAKINADA RURAL
block_4884,4884,KAPILESWARAPURAM
block_4885,4885,KARAPA
block_4886,4886,KATRENIKONA
block_4887,4887,KIRLAMPUDI
block_4888,4888,KORUKONDA
block_4889,4889,KOTANANDURU
block_4890,4890,U.KOTHAPALLE
block_4891,4891,KOTHAPETA
block_4892,4892,MALIKIPURAM
block_4893,4893,MAMIDIKUDURU
block_4894,4894,MANDAPETA
block_4895,4895,MAREDUMILLI
block_4896,4896,MUMMIDIVARAM
block_4897,4897,P.GANNAVARAM
block_4898,4898,PAMARRU
block_4899,4899,PEDAPUDI
block_4900,4900,PEDDAPURAM
block_4901,4901,PITHAPURAM
block_4902,4902,PRATHIPADU
block_4903,4903,RAJAHMUNDRY RURAL
block_4904,4904,RAJANAGARAM
block_4905,4905,RAJAVOMMANGI
block_4906,4906,RAMACHANDRAPURAM
block_4907,4907,RAMPACHODAVARAM
block_4908,4908,RANGAMPETA
block_4909,4909,RAVULAPALEM
block_4910,4910,RAYAVARAM
block_4911,4911,RAZOLE
block_4912,4912,SAKHINETIPALLE
block_4913,4913,SAMALKOTA
block_4914,4914,SANKHAVARAM
block_4915,4915,SEETHANAGARAM
block_4916,4916,THALLAREVU
block_4917,4917,THONDANGI
block_4918,4918,TUNI
block_4919,4919,UPPALAGUPTAM
block_4920,4920,Y. RAMAVARAM
block_4921,4921,YELESWARAM
block_4923,4923,AMARAVATHI
block_4924,4924,AMRUTHALUR
block_4925,4925,ATCHEMPET
block_4926,4926,BAPATLA
block_4927,4927,BELLAMKONDA
block_4928,4928,BHATTIPROLU
block_4929,4929,BOLLAPALLE
block_4930,4930,CHEBROLE
block_4931,4931,CHERUKUPALLE
block_4932,4932,CHILAKALURIPET
block_4933,4933,DACHEPALLE
block_4934,4934,DUGGIRALA
block_4935,4935,DURGI
block_4936,4936,EDLAPADU
block_4937,4937,GUNTUR
block_4938,4938,GURAZALA
block_4939,4939,IPUR
